ResUnitStatus
Property_Code,Ref_Property_ID,StartDate,EndDate,Unit_Code,Date,Status,Tenant_Code,Ext_Ref_Tenant_Id,ApplyDate,ApproveDate,SignDate,MoveInDate,MoveOutDate,LeaseFromDate,LeaseToDate,NoticeDate,AvailableDate,RentReady,VacantDate,ReadyDate,Ref_Unit_Id
"lark",,04/28/2015,04/28/2015,"170-2224",04/28/2015,"Vacant Rented Ready","t0008369",,04/27/2015,04/28/2015,,05/11/2015,,05/11/2015,04/10/2016,,,-1,03/10/2015,03/20/2015,
"lark",,04/28/2015,04/28/2015,"170-2224",04/28/2015,"Vacant Unrented Ready","t0008369",,04/27/2015,04/28/2015,,05/11/2015,,05/11/2015,04/10/2016,,03/20/2015,-1,03/10/2015,03/20/2015,
"cove",,04/28/2015,05/14/2015,"124-BARB",04/28/2015,"Notice Unrented","t0007242",,12/27/2014,12/27/2014,12/28/2014,01/01/2015,05/15/2015,01/01/2015,04/30/2015,04/28/2015,05/27/2015,0,05/15/2015,05/15/2015,
"lark",,04/28/2015,06/15/2015,"180-2326",04/28/2015,"Notice Unrented","t0002666",,06/02/2014,06/02/2014,06/06/2014,06/17/2014,06/16/2015,06/17/2014,06/16/2015,04/28/2015,06/16/2015,0,06/16/2015,06/16/2015,
"lark",,04/28/2015,05/07/2015,"300-0218",04/28/2015,"Notice Unrented","tl799075",,04/23/2009,,04/23/2009,05/11/2009,05/08/2015,06/01/2014,05/31/2015,04/28/2015,05/31/2015,0,05/08/2015,05/08/2015,
"lark",,04/24/2015,05/23/2015,"230-0161",04/28/2015,"Notice Unrented","t0002603",,05/03/2014,05/03/2014,05/03/2014,05/07/2014,05/24/2015,05/07/2014,05/06/2015,04/24/2015,05/24/2015,0,05/24/2015,05/24/2015,
"lark",,04/28/2015,05/10/2015,"170-2224",04/28/2015,"Vacant Rented Ready","t0008369",,04/27/2015,04/28/2015,,05/11/2015,,05/11/2015,04/10/2016,,,-1,03/10/2015,03/20/2015,
"lark",,04/28/2015,04/28/2015,"110-0145",04/29/2015,"Vacant Rented Not Ready","t0008648",,04/11/2015,04/11/2015,04/11/2015,05/11/2015,,05/11/2015,03/10/2016,,,0,04/28/2015,04/28/2015,
"lark",,04/28/2015,05/16/2015,"160-2133",04/29/2015,"Vacant Unrented Not Ready","tn140474",,11/20/2012,,11/20/2012,12/14/2012,04/28/2015,12/14/2013,12/13/2014,04/10/2015,04/28/2015,0,04/28/2015,04/28/2015,
"lark",,04/29/2015,05/02/2015,"230-0264",04/29/2015,"Notice Unrented","t0000193",,04/04/2014,04/04/2014,04/06/2014,05/01/2014,05/03/2015,05/01/2014,05/31/2015,04/29/2015,05/31/2015,0,05/03/2015,05/03/2015,
"lark",,04/29/2015,06/13/2015,"180-2142",04/29/2015,"Notice Unrented","t0000150",,02/09/2014,02/09/2014,02/09/2014,02/21/2014,06/14/2015,02/21/2014,05/20/2015,04/29/2015,06/16/2015,0,06/14/2015,06/14/2015,
"cove",,04/29/2015,06/11/2015,"084-BARB",04/29/2015,"Vacant Unrented Not Ready","tc000210",,09/22/2013,,09/22/2013,03/15/2003,04/29/2015,09/22/2013,09/17/2014,04/04/2015,04/29/2015,0,04/29/2015,04/29/2015,
"cove",,04/29/2015,04/30/2015,"153-BARB",04/29/2015,"Notice Rented","t0616390",,04/27/2015,04/29/2015,,05/21/2015,,05/21/2015,09/20/2015,,,0,04/30/2015,04/30/2015,
"cove",,04/29/2015,05/07/2015,"007-CAPT",04/29/2015,"Vacant Rented Ready","t0007498",,04/29/2015,04/29/2015,,05/08/2015,,05/08/2015,06/07/2016,,,-1,12/04/2014,12/04/2014,
"lark",,04/29/2015,05/24/2015,"190-2215",04/29/2015,"Notice Unrented","tn143812",,05/08/2013,,05/08/2013,06/03/2013,05/25/2015,06/03/2013,06/02/2014,04/29/2015,05/25/2015,0,05/25/2015,05/25/2015,
"lark",,04/29/2015,05/01/2015,"230-0266",04/29/2015,"Notice Unrented","t0002888",,06/01/2014,06/01/2014,06/01/2014,06/13/2014,05/27/2015,06/13/2014,05/31/2015,04/29/2015,05/31/2015,0,05/27/2015,05/27/2015,
"cove",,04/29/2015,05/30/2015,"072-BARB",04/29/2015,"Notice Unrented","t0000267",,11/19/2014,,11/19/2014,11/30/2014,05/31/2015,11/30/2014,03/29/2015,04/29/2015,05/30/2015,0,05/31/2015,05/31/2015,
"cove",,04/29/2015,06/02/2015,"078-BARB",04/29/2015,"Vacant Unrented Not Ready","tc000204",,05/23/2013,,05/23/2013,11/13/1993,04/29/2015,05/23/2013,05/22/2014,03/21/2015,04/29/2015,0,04/29/2015,04/29/2015,
"lark",,04/28/2015,05/05/2015,"110-0145",04/29/2015,"Notice Rented","t0008648",,04/11/2015,04/11/2015,04/11/2015,05/11/2015,,05/11/2015,03/10/2016,,,0,,04/28/2015,
"cove",,04/29/2015,05/01/2015,"009-CAPT",04/29/2015,"Vacant Unrented Ready","t0002228",,05/12/2014,,05/12/2014,05/19/2014,07/12/2014,05/17/2014,07/16/2014,07/12/2014,07/12/2014,-1,12/19/2014,07/12/2014,
"cove",,04/29/2015,05/16/2015,"091-BARB",04/29/2015,"Notice Unrented","tc000217",,01/27/2013,,01/27/2013,01/29/2010,05/17/2015,01/27/2013,01/22/2014,04/29/2015,05/18/2015,0,05/17/2015,05/17/2015,
"cove",,04/29/2015,04/29/2015,"018-CAPT",04/29/2015,"Vacant Rented Ready","t0007488",,04/27/2015,04/29/2015,,04/29/2015,,04/29/2015,10/28/2015,,,-1,01/18/2015,01/18/2015,
"lark",,04/29/2015,05/25/2015,"230-0272",04/29/2015,"Notice Unrented","t0002656",,05/07/2014,05/07/2014,05/09/2014,05/21/2014,05/26/2015,05/21/2014,05/20/2015,04/29/2015,05/25/2015,0,05/26/2015,05/26/2015,
"lark",,04/28/2015,06/30/2015,"130-0256",04/29/2015,"Occupied No Notice","t0007485",,04/26/2015,04/26/2015,04/26/2015,04/28/2015,,04/28/2015,07/27/2015,,,-1,07/27/2015,04/24/2015,
"cove",,04/27/2015,05/26/2015,"024-CHAN",04/29/2015,"Vacant Unrented Not Ready","t0007464",,06/27/2013,,06/27/2013,06/21/2008,04/27/2015,06/27/2013,06/22/2014,04/13/2015,04/27/2015,0,04/27/2015,04/27/2015,
"cove",,04/29/2015,05/16/2015,"003-SEAD",04/29/2015,"Vacant Rented Ready","t0007501",,04/29/2015,04/29/2015,,05/17/2015,,05/17/2015,06/16/2016,,,-1,03/19/2015,03/19/2015,
"lark",,04/29/2015,05/15/2015,"150-2123",04/29/2015,"Notice Unrented","tn140820",,12/08/2012,,12/08/2012,12/10/2012,05/16/2015,12/10/2014,04/09/2015,04/29/2015,05/24/2015,0,05/16/2015,05/16/2015,
"lark",,04/30/2015,04/30/2015,"100-0106",04/30/2015,"Vacant Unrented Not Ready","t0002566",,04/26/2014,04/26/2014,04/26/2014,05/01/2014,04/30/2015,05/01/2014,04/30/2015,04/01/2015,04/30/2015,0,04/30/2015,04/30/2015,
"lark",,04/29/2015,05/02/2015,"210-2303",04/30/2015,"Notice Unrented","t0003496",,08/15/2014,08/15/2014,08/15/2014,09/21/2014,05/03/2015,09/21/2014,09/20/2015,03/25/2015,05/19/2015,0,05/03/2015,05/03/2015,
"lark",,04/30/2015,05/07/2015,"100-0207",04/30/2015,"Vacant Rented Not Ready","t0616439",,04/26/2015,04/26/2015,04/26/2015,05/09/2015,,05/09/2015,04/08/2016,,,0,04/30/2015,04/30/2015,
"lark",,04/30/2015,05/25/2015,"190-2213",04/30/2015,"Vacant Unrented Not Ready","t0007271",,01/24/2015,01/24/2015,01/24/2015,02/01/2015,04/30/2015,02/01/2015,04/30/2015,04/01/2015,04/30/2015,0,04/30/2015,04/30/2015,
"cove",,04/30/2015,12/17/2015,"017-SEAD",04/30/2015,"Occupied No Notice","t0616200",,04/19/2015,04/19/2015,04/19/2015,04/30/2015,,04/30/2015,07/29/2016,,,-1,01/16/2016,09/22/2014,
"cove",,04/20/2015,07/02/2015,"127-BARB",04/30/2015,"Occupied No Notice","tc000002",,06/01/2014,,06/01/2014,07/01/2014,,07/01/2014,11/30/2014,,,0,07/16/2015,05/01/2015,
"cove",,04/29/2015,06/25/2015,"018-CAPT",04/30/2015,"Occupied No Notice","t0007488",,04/27/2015,04/29/2015,04/29/2015,04/29/2015,,04/29/2015,10/28/2015,,,-1,07/29/2015,01/18/2015,
"cove",,04/30/2015,09/28/2015,"002-SEAD",04/30/2015,"Occupied No Notice","t0007416",,03/26/2015,03/26/2015,04/18/2015,04/30/2015,,04/30/2015,10/29/2015,,,-1,10/29/2015,03/19/2015,
"lark",,04/30/2015,05/06/2015,"160-2316",04/30/2015,"Notice Unrented","tn141076",,12/21/2012,,12/21/2012,12/31/2012,05/31/2015,10/01/2014,09/30/2015,04/30/2015,05/31/2015,0,05/31/2015,05/31/2015,
"lark",,04/30/2015,06/14/2015,"100-0106",04/30/2015,"Vacant Unrented Ready","t0002566",,04/26/2014,04/26/2014,04/26/2014,05/01/2014,04/30/2015,05/01/2014,04/30/2015,04/01/2015,04/30/2015,-1,04/30/2015,04/30/2015,
"lark",,04/30/2015,05/28/2015,"140-2155",04/30/2015,"Vacant Unrented Ready","t0614300",,01/02/2015,01/02/2015,01/02/2015,01/22/2015,04/26/2015,01/22/2015,01/21/2016,04/04/2015,04/26/2015,-1,04/26/2015,04/30/2015,
"cove",,04/30/2015,06/12/2015,"015-GNWD",04/30/2015,"Notice Unrented","t0003264",,08/14/2014,,08/14/2014,08/14/2014,06/13/2015,08/14/2014,08/13/2015,04/30/2015,06/08/2015,0,06/13/2015,06/13/2015,
"cove",,04/30/2015,05/12/2015,"019-BARB",04/30/2015,"Vacant Unrented Ready","t0007205",,06/23/2014,06/23/2014,06/27/2014,07/10/2014,11/11/2014,07/10/2014,10/31/2014,11/08/2014,11/11/2014,-1,03/27/2015,11/11/2014,
"cove",,04/30/2015,04/30/2015,"020-BARB",04/30/2015,"Vacant Rented Ready","t0008417",,04/30/2015,04/30/2015,,05/01/2015,,05/01/2015,10/31/2015,,,-1,04/25/2015,04/25/2015,
"cove",,04/30/2015,07/10/2015,"022-BARB",04/30/2015,"Vacant Unrented Ready","t0000304",,06/21/2013,,06/21/2013,06/21/2013,11/30/2014,06/21/2013,05/10/2014,10/15/2014,11/30/2014,-1,04/17/2015,11/30/2014,
"cove",,04/30/2015,05/01/2015,"023-BARB",04/30/2015,"Vacant Rented Ready","t0007469",,04/30/2015,04/30/2015,,05/02/2015,,05/02/2015,05/01/2016,,,-1,04/17/2015,04/17/2015,
"lark",,05/01/2015,05/31/2015,"900-0239",05/01/2015,"Notice Unrented","t0037896",,11/11/2014,11/12/2014,11/17/2014,12/01/2014,05/31/2015,12/01/2014,05/31/2015,05/01/2015,05/31/2015,0,05/31/2015,05/31/2015,
"cove",,05/01/2015,10/11/2015,"020-BARB",05/01/2015,"Occupied No Notice","t0008417",,04/30/2015,04/30/2015,04/30/2015,05/01/2015,,05/01/2015,10/31/2015,,,-1,11/11/2015,04/25/2015,
"lark",,05/01/2015,,"300-0213",05/01/2015,"Occupied No Notice","t0007427",,03/29/2015,03/29/2015,03/29/2015,05/01/2015,,05/01/2015,04/30/2016,,,-1,,02/28/2015,
"lark",,05/01/2015,07/16/2015,"210-2205",05/01/2015,"Occupied No Notice","t0007447",,04/10/2015,04/10/2015,04/10/2015,05/01/2015,,05/01/2015,07/31/2015,,,-1,08/15/2015,04/02/2015,
"cove",,05/01/2015,05/19/2015,"005-BARB",05/01/2015,"Vacant Unrented Ready","tc000119",,05/12/2014,,05/12/2014,06/01/2014,09/02/2014,06/01/2014,09/30/2014,09/01/2014,09/02/2014,-1,03/29/2015,09/02/2014,
"cove",,05/01/2015,05/14/2016,"005-CAPT",05/01/2015,"Occupied No Notice","t0007476",,04/19/2015,04/19/2015,04/19/2015,05/01/2015,,05/01/2015,05/31/2016,,,-1,05/15/2016,06/23/2014,
"lark",,05/01/2015,05/26/2015,"100-0204",05/01/2015,"Vacant Unrented Not Ready","tn132529",,04/30/2012,,04/30/2012,05/12/2012,05/01/2015,05/12/2014,05/11/2015,04/03/2015,05/01/2015,0,05/01/2015,05/01/2015,
"lark",,05/01/2015,05/13/2015,"140-2331",05/01/2015,"Notice Unrented","tn134681",,06/30/2012,,06/30/2012,08/10/2012,05/29/2015,08/30/2014,08/29/2015,05/01/2015,05/31/2015,0,05/29/2015,05/29/2015,
"cove",,05/01/2015,06/04/2015,"086-BARB",05/01/2015,"Notice Unrented","t0000098",,11/30/2013,12/01/2013,12/07/2013,01/02/2014,06/05/2015,01/02/2014,01/01/2015,05/01/2015,06/10/2015,0,06/05/2015,06/05/2015,
"lark",,05/01/2015,05/19/2015,"500-0133",05/01/2015,"Notice Unrented","tn123206",,08/06/2011,,08/06/2011,09/23/2011,05/21/2015,10/01/2014,09/30/2015,05/01/2015,05/31/2015,0,05/21/2015,05/21/2015,
"cove",,05/01/2015,,"011-SALT",05/01/2015,"Occupied No Notice","t0007463",,04/12/2015,04/12/2015,04/12/2015,05/01/2015,,06/01/2016,07/31/2017,,,-1,,04/19/2015,
"lark",,05/02/2015,05/17/2015,"270-0285",05/02/2015,"Notice Unrented","t0003217",,07/12/2014,07/13/2014,07/13/2014,08/01/2014,05/18/2015,08/01/2014,07/31/2015,05/02/2015,05/17/2015,0,05/18/2015,05/18/2015,
"cove",,05/02/2015,05/31/2016,"023-BARB",05/02/2015,"Occupied No Notice","t0007469",,04/30/2015,04/30/2015,04/30/2015,05/02/2015,,05/02/2015,05/01/2016,,,-1,,04/17/2015,
"lark",,04/27/2015,05/01/2015,"210-2102",05/02/2015,"Vacant Unrented Ready","tl095649",,02/19/2010,,02/19/2010,04/01/2011,03/31/2015,03/01/2014,02/28/2015,02/28/2015,03/31/2015,-1,03/31/2015,03/31/2015,
"lark",,05/02/2015,05/15/2015,"210-2102",05/02/2015,"Vacant Rented Ready","t0007420",,05/02/2015,05/02/2015,,06/10/2015,,06/10/2015,05/09/2016,,,-1,03/31/2015,03/31/2015,
"lark",,05/02/2015,05/07/2015,"100-0208",05/02/2015,"Vacant Rented Not Ready","t0615931",,04/20/2015,04/21/2015,04/29/2015,05/09/2015,,05/09/2015,04/08/2016,,,0,05/02/2015,05/02/2015,
"cove",,05/02/2015,05/16/2015,"009-CAPT",05/02/2015,"Vacant Rented Ready","t0007507",,05/02/2015,05/02/2015,,05/17/2015,,05/17/2015,06/16/2016,,,-1,12/19/2014,07/12/2014,
"lark",,05/03/2015,05/15/2015,"110-0146",05/03/2015,"Notice Unrented","tl109588",,09/11/2010,,09/11/2010,09/18/2010,05/30/2015,10/01/2014,09/30/2015,05/03/2015,05/30/2015,0,05/30/2015,05/30/2015,
"lark",,05/02/2015,05/26/2015,"230-0266",05/03/2015,"Notice Rented","tn140829",,,,05/02/2015,06/06/2015,,06/06/2015,05/05/2016,,,0,05/31/2015,05/31/2015,
"lark",,05/02/2015,06/06/2015,"250-0276",05/03/2015,"Notice Unrented","t0007509",,02/02/2014,,03/22/2014,03/31/2014,06/07/2015,03/31/2014,03/30/2015,05/02/2015,06/06/2015,0,06/07/2015,06/07/2015,
"cove",,05/02/2015,05/28/2015,"064-BARB",05/03/2015,"Vacant Unrented Not Ready","tc000190",,06/14/2013,,06/14/2013,06/14/2013,05/02/2015,06/14/2013,06/30/2014,04/27/2015,05/02/2015,0,05/02/2015,05/02/2015,
"cove",,05/01/2015,05/05/2015,"153-BARB",05/03/2015,"Vacant Rented Not Ready","t0616390",,04/27/2015,04/29/2015,,05/21/2015,,05/21/2015,09/20/2015,,,0,05/01/2015,05/01/2015,
"cove",,05/03/2015,06/01/2015,"080-BARB",05/03/2015,"Notice Unrented","tc000206",,09/16/2013,,09/16/2013,09/16/2013,06/02/2015,09/16/2013,03/25/2014,05/03/2015,06/02/2015,0,06/02/2015,06/02/2015,
"cove",,05/03/2015,03/13/2016,"007-SEAD",05/03/2015,"Occupied No Notice","t0008427",,04/19/2015,04/19/2015,04/19/2015,05/03/2015,,05/03/2015,06/02/2016,,,-1,04/13/2016,03/19/2015,
"cove",,05/01/2015,06/11/2015,"085-BARB",05/03/2015,"Vacant Unrented Not Ready","tc000042",,03/06/2014,,03/06/2014,05/01/2014,05/01/2015,05/01/2014,04/30/2015,04/12/2015,05/01/2015,0,05/01/2015,05/01/2015,
"lark",,05/03/2015,05/25/2015,"230-0264",05/03/2015,"Vacant Unrented Not Ready","t0000193",,04/04/2014,04/04/2014,04/06/2014,05/01/2014,05/03/2015,05/01/2014,05/31/2015,04/29/2015,05/03/2015,0,05/03/2015,05/03/2015,
"lark",,05/04/2015,05/19/2015,"140-2330",05/04/2015,"Notice Rented","tl084103",,05/04/2015,05/04/2015,,06/13/2015,,06/13/2015,05/12/2016,,,0,05/20/2015,05/20/2015,
"lark",,05/03/2015,05/28/2015,"210-2303",05/05/2015,"Vacant Unrented Not Ready","t0003496",,08/15/2014,08/15/2014,08/15/2014,09/21/2014,05/03/2015,09/21/2014,09/20/2015,03/25/2015,05/03/2015,0,05/03/2015,05/03/2015,
"cove",,05/05/2015,06/17/2015,"133-BARB",05/05/2015,"Vacant Unrented Not Ready","tc000255",,02/01/2013,,02/01/2013,02/01/2013,05/05/2015,02/01/2013,01/17/2014,04/28/2015,05/05/2015,0,05/05/2015,05/05/2015,
"cove",,05/05/2015,06/11/2015,"082-BARB",05/05/2015,"Vacant Unrented Not Ready","tc000208",,12/27/2012,,11/25/2013,11/27/2010,05/05/2015,12/23/2013,12/18/2014,03/26/2015,05/05/2015,0,05/05/2015,05/05/2015,
"lark",,05/05/2015,05/05/2015,"900-0245",05/05/2015,"Vacant Rented Ready","t0007492",,04/27/2015,05/05/2015,,05/20/2015,,05/20/2015,08/19/2015,,,-1,03/10/2015,03/10/2015,
"cove",,05/05/2015,05/08/2015,"067-BARB",05/05/2015,"Notice Unrented","tc000139",,04/10/2014,,04/10/2014,04/10/2014,05/09/2015,04/10/2014,11/09/2014,05/05/2015,05/09/2015,0,05/09/2015,05/09/2015,
"lark",,05/06/2015,06/18/2015,"140-2327",05/06/2015,"Notice Unrented","tn131851",,05/02/2012,,05/02/2012,06/01/2012,06/19/2015,06/20/2014,06/19/2015,05/06/2015,06/19/2015,0,06/19/2015,06/19/2015,
"lark",,05/06/2015,05/30/2015,"100-0205",05/06/2015,"Notice Unrented","t0000240",,06/03/2014,,06/03/2014,06/29/2014,05/31/2015,06/29/2014,05/28/2015,05/06/2015,05/28/2015,0,05/31/2015,05/31/2015,
"cove",,05/06/2015,06/06/2015,"153-BARB",05/06/2015,"Vacant Unrented Not Ready","t0003072",,11/08/2014,,11/08/2014,11/11/2014,05/01/2015,11/11/2014,08/31/2015,03/29/2015,05/01/2015,0,05/01/2015,05/01/2015,
"lark",,05/06/2015,05/12/2015,"150-2228",05/06/2015,"Vacant Rented Not Ready","tl084228",,05/06/2015,05/06/2015,,05/22/2015,,05/22/2015,04/21/2016,,,0,04/26/2015,05/04/2015,
"lark",,05/06/2015,05/10/2015,"110-0145",05/07/2015,"Vacant Rented Not Ready","t0008648",,04/11/2015,04/11/2015,04/11/2015,05/11/2015,,05/11/2015,03/10/2016,,,0,05/06/2015,05/06/2015,
"lark",,05/07/2015,06/10/2015,"230-0165",05/07/2015,"Notice Unrented","t0000034",,10/25/2013,10/25/2013,10/30/2013,11/11/2013,06/11/2015,11/11/2014,05/10/2015,05/07/2015,06/10/2015,0,06/11/2015,06/11/2015,
"lark",,05/07/2015,05/30/2015,"160-2316",05/07/2015,"Notice Rented","t0007792",,05/07/2015,05/07/2015,,06/20/2015,,06/20/2015,05/19/2016,,,0,05/31/2015,05/31/2015,
"lark",,05/07/2015,05/26/2015,"180-2146",05/07/2015,"Vacant Unrented Ready","t0003013",,06/14/2014,06/14/2014,06/14/2014,06/23/2014,04/25/2015,06/23/2014,12/22/2014,03/29/2015,04/25/2015,-1,04/25/2015,05/01/2015,
"lark",,05/07/2015,05/15/2015,"500-0231",05/07/2015,"Vacant Rented Ready","t0615543",,03/22/2015,03/22/2015,03/22/2015,05/16/2015,,05/16/2015,08/15/2016,,,-1,04/27/2015,05/04/2015,
"cove",,04/27/2015,07/02/2015,"001-SALT",04/27/2015,"Vacant Unrented Ready","t0007446",,11/11/2014,11/11/2014,11/12/2014,11/12/2014,04/27/2015,11/12/2014,11/11/2015,04/10/2015,04/27/2015,1,04/27/2015,04/27/2015,
"cove",,03/30/2015,06/12/2015,"140-BARB",03/30/2015,"Vacant Unrented Ready","tc000262",,10/30/2013,,10/30/2013,10/30/2013,03/30/2015,10/30/2013,08/19/2014,03/30/2015,03/30/2015,1,03/30/2015,03/30/2015,
"cove",,04/16/2015,06/19/2015,"012-GNWD",04/16/2015,"Vacant Unrented Ready","t0007454",,08/11/2014,08/11/2014,08/11/2014,08/11/2014,04/15/2015,08/11/2014,09/10/2015,04/11/2015,04/16/2015,1,04/15/2015,04/16/2015,
"cove",,04/01/2015,05/21/2015,"018-GNWD",04/01/2015,"Vacant Unrented Ready","t0613985",,11/22/2014,11/22/2014,12/05/2014,01/02/2015,04/01/2015,01/02/2015,07/01/2015,02/20/2015,04/01/2015,1,04/01/2015,04/01/2015,
"cove",,03/11/2015,06/08/2015,"033-GNWD",03/11/2015,"Vacant Unrented Ready","t0000302",,10/04/2014,10/04/2014,10/04/2014,10/30/2014,03/11/2015,10/30/2014,11/30/2015,03/11/2015,03/11/2015,1,03/11/2015,03/11/2015,
"lark",,05/08/2015,06/19/2015,"230-0160",05/08/2015,"Notice Unrented","t0002712",,05/13/2014,05/13/2014,05/13/2014,05/16/2014,06/20/2015,05/16/2014,06/15/2015,05/08/2015,06/20/2015,0,06/20/2015,06/20/2015,
"cove",,05/08/2015,,"007-CAPT",05/08/2015,"Occupied No Notice","t0007498",,04/29/2015,04/29/2015,04/29/2015,05/08/2015,,06/08/2016,06/07/2017,,,-1,,12/04/2014,
"cove",,05/08/2015,05/21/2015,"006-CAPT",05/08/2015,"Vacant Rented Ready","t0615271",,03/09/2015,05/08/2015,,05/22/2015,,05/22/2015,06/21/2016,,,1,12/04/2014,12/05/2014,
"lark",,05/08/2015,05/08/2015,"100-0207",05/08/2015,"Vacant Rented Ready","t0616439",,04/26/2015,04/26/2015,04/26/2015,05/09/2015,,05/09/2015,04/08/2016,,,-1,04/30/2015,04/30/2015,
"lark",,05/08/2015,05/08/2015,"100-0208",05/08/2015,"Vacant Rented Ready","t0615931",,04/20/2015,04/21/2015,04/29/2015,05/09/2015,,05/09/2015,04/08/2016,,,-1,05/02/2015,05/06/2015,
"lark",,05/09/2015,05/19/2015,"130-0157",05/09/2015,"Vacant Unrented Not Ready","tn143300",,04/16/2013,,04/16/2013,05/10/2013,05/09/2015,05/10/2014,05/09/2015,04/02/2015,05/09/2015,0,05/09/2015,05/09/2015,
"lark",,05/09/2015,06/01/2015,"180-2244",05/09/2015,"Notice Unrented","tn130179",,11/17/2012,,11/17/2012,11/17/2012,06/02/2015,11/19/2014,11/18/2015,05/09/2015,06/07/2015,0,06/02/2015,06/02/2015,
"lark",,05/09/2015,05/26/2015,"250-0170",05/09/2015,"Vacant Rented Ready","t0007514",,05/09/2015,05/09/2015,,05/23/2015,,05/23/2015,04/22/2016,,,1,04/01/2015,04/01/2015,
"lark",,05/09/2015,,"100-0207",05/09/2015,"Occupied No Notice","t0616439",,04/26/2015,04/26/2015,04/26/2015,05/09/2015,,04/09/2016,04/08/2017,,,-1,,04/30/2015,
"lark",,05/09/2015,05/09/2015,"110-0144",05/09/2015,"Vacant Rented Not Ready","t0007489",,04/27/2015,04/27/2015,04/27/2015,05/23/2015,,05/23/2015,04/22/2016,,,0,05/09/2015,05/09/2015,
"lark",,05/10/2015,05/10/2015,"130-0253",05/10/2015,"Notice Unrented","t0000196",,04/10/2014,04/10/2014,04/11/2014,04/18/2014,06/17/2015,04/18/2014,06/17/2015,05/10/2015,06/17/2015,0,06/17/2015,06/17/2015,
"cove",,05/10/2015,03/27/2016,"028-SEAD",05/10/2015,"Occupied No Notice","t0008429",,04/24/2015,04/24/2015,04/26/2015,05/10/2015,,05/10/2015,05/09/2016,,,-1,,03/13/2015,
"lark",,05/10/2015,05/26/2015,"190-2214",05/10/2015,"Vacant Unrented Ready","t0000163",,05/10/2014,,05/10/2014,05/15/2014,02/04/2015,05/15/2014,05/14/2015,01/15/2015,02/04/2015,-1,02/04/2015,02/04/2015,
"cove",,05/10/2015,10/20/2015,"001-SEAD",05/10/2015,"Occupied No Notice","t0007910",,04/25/2015,04/25/2015,04/25/2015,05/10/2015,,05/10/2015,06/09/2016,,,-1,11/20/2015,03/20/2015,
"cove",,05/09/2015,05/28/2015,"067-BARB",05/12/2015,"Vacant Unrented Not Ready","tc000139",,04/10/2014,,04/10/2014,04/10/2014,05/09/2015,04/10/2014,11/09/2014,05/05/2015,05/09/2015,0,05/09/2015,05/09/2015,
"cove",,05/12/2015,06/11/2015,"142-BARB",05/12/2015,"Notice Unrented","tc000264",,04/22/2013,,04/22/2013,04/22/2013,06/12/2015,04/22/2013,04/17/2014,05/12/2015,06/12/2015,0,06/12/2015,06/12/2015,
"cove",,05/12/2015,05/28/2015,"065-BARB",05/13/2015,"Vacant Unrented Not Ready","tc000191",,11/26/2012,,11/22/2013,10/14/2004,05/12/2015,11/22/2013,11/17/2014,04/24/2015,05/12/2015,0,05/12/2015,05/12/2015,
"lark",,05/13/2015,05/21/2015,"150-2228",05/13/2015,"Vacant Rented Ready","tl084228",,05/06/2015,05/06/2015,05/10/2015,05/22/2015,,05/22/2015,04/21/2016,,,-1,04/26/2015,05/07/2015,
"cove",,05/13/2015,05/22/2015,"018-BARB",05/13/2015,"Vacant Rented Ready","t0616342",,05/13/2015,05/13/2015,,05/23/2015,,05/23/2015,06/22/2016,,,-1,04/23/2015,04/25/2015,
"cove",,05/13/2015,05/28/2015,"101-BARB",05/13/2015,"Notice Unrented","tc000227",,02/25/2013,,02/25/2013,01/15/2006,05/29/2015,02/25/2013,02/20/2014,05/13/2015,05/31/2015,0,05/29/2015,05/29/2015,
"cove",,05/13/2015,05/29/2015,"019-BARB",05/13/2015,"Vacant Rented Ready","t0616951",,05/13/2015,05/13/2015,,05/30/2015,,05/30/2015,06/29/2016,,,-1,03/27/2015,11/11/2014,
"lark",,05/11/2015,05/25/2015,"210-2304",05/14/2015,"Notice Unrented","tn145134",,07/11/2013,,07/11/2013,07/23/2013,05/26/2015,07/23/2014,05/22/2015,05/11/2015,05/27/2015,0,05/26/2015,05/26/2015,
"lark",,05/14/2015,06/27/2015,"150-2227",05/14/2015,"Notice Unrented","tn141529",,01/30/2013,,01/30/2013,03/29/2013,06/28/2015,03/29/2014,06/28/2015,05/14/2015,06/28/2015,0,06/28/2015,06/28/2015,
"lark",,05/11/2015,03/02/2016,"170-2224",05/14/2015,"Occupied No Notice","t0008369",,04/27/2015,04/28/2015,04/29/2015,05/11/2015,,05/11/2015,04/10/2016,,,-1,,03/20/2015,
"lark",,05/11/2015,07/26/2016,"110-0145",05/14/2015,"Occupied No Notice","t0008648",,04/11/2015,04/11/2015,04/11/2015,05/11/2015,,03/11/2016,07/31/2016,,,-1,,05/06/2015,
"lark",,05/09/2015,,"100-0208",05/14/2015,"Occupied No Notice","t0615931",,04/20/2015,04/21/2015,04/29/2015,05/09/2015,,04/09/2016,04/08/2017,,,-1,,05/06/2015,
"lark",,05/08/2015,05/31/2015,"300-0218",05/14/2015,"Vacant Unrented Not Ready","tl799075",,04/23/2009,,04/23/2009,05/11/2009,05/08/2015,06/01/2014,05/31/2015,04/28/2015,05/08/2015,0,05/08/2015,05/08/2015,
